Name,Given Name,Additional Name,Family Name,Yomi Name,Given Name Yomi,Additional Name Yomi,Family Name Yomi,Name Prefix,Name Suffix,Initials,Nickname,Short Name,Maiden Name,Birthday,Gender,Location,Billing Information,Directory Server,Mileage,Occupation,Hobby,Sensitivity,Priority,Subject,Notes,Group Membership,Phone 1 - Type,Phone 1 - Value 
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999892
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999891
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999890
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999889
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999888
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999887
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999886
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999885
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999884
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999883
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999882
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999881
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999880
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999879
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999878
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999877
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999876
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999875
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999874
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999873
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999872
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999871
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999870
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999869
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999868
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999867
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999866
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999865
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999864
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999863
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999862
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999861
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999860
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999859
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999858
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999857
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999856
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999855
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999854
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999853
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999852
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999851
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999850
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999849
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999848
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999847
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999846
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999845
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999844
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999843
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999842
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999841
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999840
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999839
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999838
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999837
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999836
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999835
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999834
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999833
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999832
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999831
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999830
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999829
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999828
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999827
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999826
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999825
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999824
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999823
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999822
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999821
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999820
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999819
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999818
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999817
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999816
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999815
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999814
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999813
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999812
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999811
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999810
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999809
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999808
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999807
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999806
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999805
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999804
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999803
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999802
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999801
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999800
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999799
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999798
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999797
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999796
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999795
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999794
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999793
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999792
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999791
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999790
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999789
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999788
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999787
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999786
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999785
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999784
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999783
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999782
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999781
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999780
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999779
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999778
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999777
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999776
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999775
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999774
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999773
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999772
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999771
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999770
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999769
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999768
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999767
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999766
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999765
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999764
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999763
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999762
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999761
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999760
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999759
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999758
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999757
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999756
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999755
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999754
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999753
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999752
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999751
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999750
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999749
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999748
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999747
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999746
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999745
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999744
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999743
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999742
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999741
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999740
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999739
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999738
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999737
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999736
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999735
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999734
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999733
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999732
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999731
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999730
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999729
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999728
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999727
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999726
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999725
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999724
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999723
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999722
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999721
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999720
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999719
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999718
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999717
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999716
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999715
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999714
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999713
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999712
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999711
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999710
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999709
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999708
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999707
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999706
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999705
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999704
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999703
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999702
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999701
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999700
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999699
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999698
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999697
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999696
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999695
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999694
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999693
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999692
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999691
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999690
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999689
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999688
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999687
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999686
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999685
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999684
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999683
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999682
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999681
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999680
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999679
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999678
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999677
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999676
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999675
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999674
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999673
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999672
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999671
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999670
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999669
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999668
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999667
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999666
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999665
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999664
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999663
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999662
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999661
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999660
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999659
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999658
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999657
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999656
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999655
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999654
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999653
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999652
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999651
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999650
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999649
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999648
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999647
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999646
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999645
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999644
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999643
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999642
,,,,,,,,,,,,,,,,,,,,,,,,,, My Contacts,,4169999641
